protein_acc	n	nucleotide_acc	taxid	superkingdom	phylum	class	order	family	genus	species	type	evalue
WP_001058290.1	622	NZ_ANCM01000037.1	1154776	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_ANCM01000037.1	1154776	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_ANCL01000039.1	876138	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_ANCL01000039.1	876138	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_ALUZ01000053.1	1154966	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_ALUZ01000053.1	1154966	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_ALUP01000012.1	1154950	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_ALUP01000012.1	1154950	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_ALTM01000005.1	1154918	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_ALTM01000005.1	1154918	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_ALSF01000021.1	1154879	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_ALSF01000021.1	1154879	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_ALSE01000019.1	1154877	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_ALSE01000019.1	1154877	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_ALSD01000082.1	1154876	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_ALSD01000082.1	1154876	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_ALND01000031.1	1214215	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_ALND01000031.1	1214215	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_ALNB01000002.1	1214213	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_ALNB01000002.1	1214213	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_ALMQ01000002.1	1214202	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_ALMQ01000002.1	1214202	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_ALMN01000040.1	1214199	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_ALMN01000040.1	1214199	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_ALLX01000038.1	1214170	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_ALLX01000038.1	1214170	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NC_015600.1	981540	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	5.2e-19
WP_001058290.1	622	NC_015600.1	981540	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	4.6e-19
WP_015425978.1	148	NZ_SSBR01000015.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_SSBR01000015.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_QYRO01000015.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_QYRO01000015.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_QSNO01000003.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_QSNO01000003.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_QRLU01000003.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_QRLU01000003.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_PREW01000009.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_PREW01000009.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_PKRZ01000001.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_PKRZ01000001.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_MTJS01000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_MTJS01000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_MTJR01000005.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_MTJR01000005.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_MTJP01000006.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_MTJP01000006.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_LKLQ01000010.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_LKLQ01000010.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_LKLO01000050.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_LKLO01000050.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_LKLN01000038.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_LKLN01000038.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_LKLL01000007.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_LKLL01000007.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_LKLK01000037.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_LKLK01000037.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_LKLJ01000032.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_LKLJ01000032.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_LKLI01000093.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_LKLI01000093.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_LKLH01000032.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_LKLH01000032.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_LKLG01000001.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_LKLG01000001.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_LKLF01000033.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_LKLF01000033.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_LKLE01000038.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_LKLE01000038.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JNLP01000001.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JNLP01000001.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAULTI010000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAULTI010000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAULTH010000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAULTH010000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQEOV010000015.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQEOV010000015.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQEOU010000022.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQEOU010000022.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQEIZ010000019.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQEIZ010000019.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDXY010000010.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDXY010000010.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDXX010000007.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDXX010000007.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDXW010000019.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDXW010000019.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDXV010000018.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDXV010000018.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDXM010000019.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDXM010000019.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDXI010000019.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDXI010000019.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDXF010000018.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDXF010000018.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDXB010000018.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDXB010000018.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDWZ010000017.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDWZ010000017.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDWM010000007.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDWM010000007.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDVP010000019.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDVP010000019.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDVK010000021.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDVK010000021.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAQDUY010000020.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAQDUY010000020.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAOWLS010000004.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAOWLS010000004.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAOWLQ010000005.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAOWLQ010000005.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAOWLO010000010.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAOWLO010000010.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAOWLM010000003.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAOWLM010000003.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAOWLL010000001.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAOWLL010000001.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JANGAO010000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JANGAO010000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JANGAN010000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JANGAN010000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAKIVG010000004.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAKIVG010000004.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAIWQZ010000016.1	2879150	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. SK2-659	nisins	5.1e-20
WP_015425978.1	148	NZ_JAIWQZ010000016.1	2879150	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. SK2-659	nisins	8.3e-21
WP_015425978.1	148	NZ_JAGXIX010000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAGXIX010000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAGXCF010000003.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_JAGXCF010000003.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
WP_015425978.1	148	NZ_JAALFU010000016.1	2708092	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM106P	nisins	5.1e-20
WP_015425978.1	148	NZ_JAALFU010000016.1	2708092	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM106P	nisins	8.3e-21
WP_015425978.1	148	NZ_JAALFS010000014.1	1683646	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM102L	nisins	5.1e-20
WP_015425978.1	148	NZ_JAALFS010000014.1	1683646	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM102L	nisins	8.3e-21
WP_015425978.1	148	NZ_JAALFN010000014.1	1683645	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM101L	nisins	5.1e-20
WP_015425978.1	148	NZ_JAALFN010000014.1	1683645	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM101L	nisins	8.3e-21
WP_015425978.1	148	NZ_JAALFJ010000014.1	1683651	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM502L	nisins	5.1e-20
WP_015425978.1	148	NZ_JAALFJ010000014.1	1683651	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM502L	nisins	8.3e-21
WP_015425978.1	148	NZ_JAALFI010000014.1	1683650	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM501L	nisins	5.1e-20
WP_015425978.1	148	NZ_JAALFI010000014.1	1683650	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM501L	nisins	8.3e-21
WP_015425978.1	148	NZ_JAALEQ010000006.1	1683649	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM203L	nisins	5.1e-20
WP_015425978.1	148	NZ_JAALEQ010000006.1	1683649	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM203L	nisins	8.3e-21
WP_015425978.1	148	NZ_JAALEP010000014.1	1683647	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM201L	nisins	5.1e-20
WP_015425978.1	148	NZ_JAALEP010000014.1	1683647	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. EKM201L	nisins	8.3e-21
WP_015425978.1	148	NZ_CP129879.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.1e-20
WP_015425978.1	148	NZ_CP129879.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	8.3e-21
